         1,             0,   99997,  -50012,  -49987,   78175,  -99999,   12629,      -7,       0,       0,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99998,  -99999,  -99999,   99998,  -99999,  -99999,   99999,  -99999,  -99999,   99998,  -99999,  -99999,   99998,  -99999,  -99999,   99999
         2,            50,   99980,  -48371,  -51611,   79231,  -99005,   10844,      -7,       0,       0,   86339,  -97505,   99999,   86285,  -97503,   99998,   87089,  -97520,   99998,   86948,  -97516,   99998,   88000,  -97535,   99999,   87417,  -97524,   99998,   85082,  -97481,   99998,   88498,  -97543,   99999
         3,           100,   99927,  -46713,  -53216,   80245,  -97975,    9069,      -7,       0,       0,   86161,  -92576,   98490,   86107,  -92570,   98470,   86899,  -92619,   98515,   86764,  -92607,   98508,   87801,  -92664,   98523,   87227,  -92633,   98519,   84922,  -92503,   98461,   88295,  -92689,   98526
         4,           150,   99840,  -45038,  -54804,   81164,  -96910,    7350,      -7,       0,       0,   85794,  -87761,   95518,   85746,  -87751,   95457,   86508,  -87831,   95593,   86380,  -87812,   95571,   87388,  -87906,   95616,   86833,  -87855,   95604,   84601,  -87642,   95431,   87875,  -87947,   95624
         5,           200,   99717,  -43348,  -56372,   81939,  -95811,    5735,      -7,       0,       0,   85428,  -83055,   92624,   85393,  -83041,   92522,   86109,  -83151,   92748,   85988,  -83126,   92711,   86969,  -83254,   92785,   86431,  -83184,   92767,   84291,  -82893,   92480,   87448,  -83310,   92797
         6,           250,   99558,  -41641,  -57919,   82606,  -94682,    4193,      -7,       0,       0,   85101,  -78456,   89796,   85086,  -78439,   89654,   85747,  -78576,   89968,   85629,  -78544,   89918,   86583,  -78706,   90018,   86062,  -78618,   89995,   84017,  -78252,   89600,   87058,  -78778,   90034
         7,           300,   99363,  -39920,  -59445,   83243,  -93526,    2656,      -7,       0,       0,   84805,  -73962,   87032,   84810,  -73942,   86853,   85413,  -74105,   87253,   85299,  -74067,   87187,   86228,  -74261,   87314,   85722,  -74155,   87285,   83764,  -73719,   86792,   86699,  -74347,   87332
         8,           350,   99133,  -38185,  -60950,   83861,  -92344,    1115,      -7,       0,       0,   84533,  -69571,   84332,   84556,  -69549,   84118,   85105,  -69735,   84598,   84992,  -69692,   84520,   85900,  -69916,   84670,   85406,  -69794,   84637,   83528,  -69291,   84050,   86367,  -70016,   84690
         9,           400,   98868,  -36436,  -62435,   84420,  -91138,    -392,      -7,       0,       0,   84282,  -65281,   81693,   84320,  -65258,   81448,   84818,  -65466,   82005,   84706,  -65416,   81913,   85594,  -65670,   82085,   85112,  -65532,   82049,   83309,  -64966,   81376,   86059,  -65784,   82106
        10,           450,   98568,  -34674,  -63896,   84926,  -89910,   -1869,      -7,       0,       0,   84049,  -61091,   79114,   84102,  -61067,   78841,   84551,  -61294,   79470,   84441,  -61239,   79365,   85309,  -61521,   79558,   84838,  -61368,   79519,   83106,  -60742,   78765,   85772,  -61649,   79578
        11,           500,   98232,  -32900,  -65334,   85422,  -88659,   -3356,      -7,       0,       0,   83834,  -56998,   76594,   83901,  -56974,   76295,   84304,  -57218,   76993,   84195,  -57158,   76874,   85045,  -57467,   77086,   84584,  -57299,   77045,   82920,  -56617,   76216,   85506,  -57608,   77107
        12,           550,   97861,  -31114,  -66749,   85913,  -87386,   -4856,      -7,       0,       0,   83637,  -53001,   74131,   83717,  -52976,   73808,   84076,  -53237,   74570,   83967,  -53171,   74439,   84800,  -53506,   74669,   84349,  -53324,   74625,   82749,  -52589,   73726,   85260,  -53660,   74688
        13,           600,   97456,  -29317,  -68141,   86368,  -86092,   -6342,      -7,       0,       0,   83456,  -49096,   71723,   83547,  -49072,   71379,   83865,  -49348,   72202,   83757,  -49276,   72058,   84574,  -49637,   72305,   84132,  -49441,   72258,   82593,  -48656,   71295,   85032,  -49803,   72322
        14,           650,   97016,  -27510,  -69509,   86786,  -84778,   -7810,      -7,       0,       0,   83290,  -45284,   69368,   83392,  -45260,   69005,   83672,  -45549,   69884,   83563,  -45472,   69728,   84365,  -45857,   69991,   83932,  -45648,   69943,   82451,  -44816,   68920,   84822,  -46035,   70005
        15,           700,   96542,  -25693,  -70851,   87193,  -83443,   -9285,      -7,       0,       0,   83140,  -41561,   67065,   83252,  -41538,   66685,   83495,  -41839,   67617,   83387,  -41757,   67448,   84174,  -42165,   67726,   83749,  -41944,   67676,   82324,  -41066,   66598,   84629,  -42355,   67738
        16,           750,   96033,  -23867,  -72169,   87593,  -82086,  -10772,      -7,       0,       0,   83006,  -37927,   64811,   83127,  -37905,   64416,   83335,  -38216,   65398,   83227,  -38129,   65216,   84000,  -38560,   65508,   83584,  -38327,   65457,   82212,  -37406,   64328,   84454,  -38761,   65517
        17,           800,   95490,  -22032,  -73461,   87965,  -80710,  -12249,      -7,       0,       0,   82886,  -34378,   62605,   83015,  -34357,   62196,   83191,  -34678,   63225,   83083,  -34587,   63031,   83842,  -35038,   63336,   83434,  -34794,   63284,   82113,  -33834,   62108,   84294,  -35251,   63342
        18,           850,   94914,  -20190,  -74727,   88305,  -79314,  -13714,      -7,       0,       0,   82781,  -30914,   60446,   82918,  -30895,   60025,   83063,  -31224,   61096,   82954,  -31128,   60890,   83700,  -31600,   61207,   83299,  -31345,   61155,   82028,  -30347,   59937,   84151,  -31824,   61210
        19,           900,   94303,  -18340,  -75966,   88630,  -77899,  -15181,      -7,       0,       0,   82690,  -27533,   58330,   82834,  -27515,   57899,   82950,  -27851,   59010,   82841,  -27751,   58792,   83574,  -28243,   59121,   83181,  -27977,   59068,   81956,  -26944,   57811,   84023,  -28477,   59120
        20,           950,   93659,  -16484,  -77178,   88944,  -76463,  -16654,      -7,       0,       0,   82613,  -24233,   56257,   82763,  -24217,   55818,   82852,  -24559,   56966,   82744,  -24454,   56736,   83463,  -24965,   57075,   83078,  -24689,   57021,   81898,  -23623,   55731,   83910,  -25210,   57070
        21,          1000,   92982,  -14622,  -78363,   89233,  -75009,  -18120,      -7,       0,       0,   82550,  -21012,   54225,   82706,  -20998,   53779,   82769,  -21346,   54961,   82660,  -21237,   54719,   83368,  -21766,   55069,   82990,  -21480,   55014,   81852,  -20382,   53693,   83813,  -22020,   55059
        22,          1050,   92272,  -12755,  -79520,   89493,  -73537,  -19575,      -7,       0,       0,   82500,  -17870,   52233,   82661,  -17858,   51782,   82701,  -18210,   52994,   82591,  -18097,   52741,   83287,  -18643,   53099,   82916,  -18348,   53045,   81819,  -17221,   51696,   83730,  -18907,   53085
        23,          1100,   91529,  -10883,  -80649,   89734,  -72047,  -21028,      -7,       0,       0,   82463,  -14804,   50278,   82630,  -14794,   49823,   82646,  -15150,   51064,   82537,  -15032,   50798,   83221,  -15595,   51166,   82857,  -15292,   51111,   81799,  -14137,   49739,   83662,  -15869,   51146
        24,          1150,   90753,   -9007,  -81749,   89960,  -70537,  -22483,      -7,       0,       0,   82440,  -11812,   48359,   82611,  -11804,   47902,   82606,  -12164,   49168,   82496,  -12042,   48891,   83169,  -12621,   49267,   82812,  -12309,   49212,   81791,  -11128,   47819,   83608,  -12904,   49242
        25,          1200,   89946,   -7128,  -82820,   90163,  -69010,  -23931,      -7,       0,       0,   82429,   -8895,   46476,   82604,   -8889,   46018,   82580,   -9251,   47306,   82469,   -9125,   47018,   83131,   -9719,   47401,   82780,   -9399,   47346,   81795,   -8194,   45937,   83568,  -10011,   47371
        26,          1250,   89106,   -5247,  -83862,   90338,  -67466,  -25368,      -7,       0,       0,   82431,   -6049,   44626,   82608,   -6045,   44168,   82566,   -6409,   45476,   82455,   -6279,   45177,   83107,   -6888,   45566,   82762,   -6560,   45512,   81810,   -5332,   44089,   83541,   -7189,   45532
        27,          1300,   88234,   -3364,  -84873,   90492,  -65904,  -26800,      -7,       0,       0,   82444,   -3273,   42807,   82625,   -3272,   42351,   82566,   -3638,   43677,   82454,   -3504,   43367,   83095,   -4126,   43762,   82757,   -3791,   43708,   81838,   -2542,   42274,   83527,   -4435,   43723
        28,          1350,   87332,   -1479,  -85855,   90628,  -64326,  -28229,      -7,       0,       0,   82470,    -567,   41019,   82653,    -568,   40566,   82578,    -934,   41907,   82465,    -797,   41587,   83097,   -1432,   41987,   82765,   -1091,   41933,   81877,     178,   40491,   83526,   -1749,   41942
        29,          1400,   86398,     405,  -86806,   90740,  -62730,  -29651,      -7,       0,       0,   82507,    2072,   39261,   82693,    2069,   38812,   82603,    1702,   40165,   82489,    1843,   39835,   83112,    1195,   40240,   82786,    1543,   40186,   81926,    2830,   38739,   83538,     870,   40189
        30,          1450,   85433,    2290,  -87726,   90825,  -61120,  -31061,      -7,       0,       0,   82556,    4645,   37531,   82743,    4639,   37087,   82640,    4272,   38451,   82525,    4416,   38110,   83138,    3756,   38519,   82818,    4111,   38466,   81987,    5415,   37017,   83562,    3424,   38463
        31,          1500,   84438,    4174,  -88616,   90889,  -59493,  -32464,      -7,       0,       0,   82615,    7152,   35828,   82804,    7144,   35390,   82688,    6777,   36762,   82573,    6925,   36411,   83177,    6254,   36823,   82863,    6614,   36771,   82058,    7934,   35322,   83598,    5914,   36762
        32,          1550,   83414,    6057,  -89473,   90931,  -57851,  -33862,      -7,       0,       0,   82686,    9596,   34150,   82876,    9585,   33719,   82749,    9219,   35097,   82632,    9371,   34736,   83228,    8688,   35152,   82919,    9054,   35101,   82139,   10389,   33654,   83646,    8341,   35085
        33,          1600,   82359,    7937,  -90299,   90950,  -56193,  -35250,      -7,       0,       0,   82767,   11977,   32497,   82958,   11964,   32074,   82820,   11599,   33456,   82703,   11754,   33086,   83290,   11061,   33504,   82986,   11432,   33453,   82231,   12781,   32012,   83704,   10707,   33431
        34,          1650,   81275,    9815,  -91093,   90942,  -54522,  -36626,      -7,       0,       0,   82858,   14297,   30867,   83049,   14282,   30453,   82902,   13918,   31837,   82784,   14076,   31458,   83363,   13373,   31878,   83065,   13750,   31828,   82332,   15111,   30394,   83774,   13013,   31800
        35,          1700,   80163,   11689,  -91854,   90911,  -52836,  -37992,      -7,       0,       0,   82959,   16557,   29259,   83151,   16540,   28856,   82995,   16177,   30240,   82876,   16339,   29852,   83446,   15626,   30274,   83154,   16007,   30225,   82443,   17381,   28800,   83855,   15260,   30189
        36,          1750,   79022,   13558,  -92583,   90857,  -51135,  -39350,      -7,       0,       0,   83069,   18758,   27673,   83261,   18739,   27280,   83098,   18378,   28663,   82978,   18543,   28266,   83540,   17821,   28689,   83253,   18207,   28641,   82563,   19591,   27227,   83945,   17449,   28599
        37,          1800,   77853,   15423,  -93279,   90779,  -49421,  -40697,      -7,       0,       0,   83189,   20902,   26108,   83381,   20881,   25726,   83211,   20521,   27105,   83089,   20690,   26700,   83645,   19959,   27124,   83362,   20349,   27076,   82692,   21743,   25676,   84046,   19582,   27028
