         1,             0,   99998,  -50005,  -48750,   90144,  -99999,   14296,    4315,       0,       0,  -99999,  -99999,   76379,  -99999,  -99999,   75831,  -99999,  -99999,   76782,  -99999,  -99999,   76817,  -99999,  -99999,   76823,  -99999,  -99999,   76866,  -99999,  -99999,   76032,  -99999,  -99999,   76755
         2,            50,   99980,  -48364,  -50333,   91369,  -98885,   12028,    4315,       0,       0,   83470,  -98102,   76379,   83423,  -98102,   75831,   83801,  -98107,   76782,   83752,  -98107,   76817,   84162,  -98112,   76823,   83943,  -98109,   76866,   82969,  -98096,   76032,   84352,  -98114,   76755
         3,           100,   99927,  -46706,  -51898,   92512,  -97734,    9801,    4315,       0,       0,   83335,  -94354,   75020,   83288,  -94352,   74467,   83662,  -94368,   75432,   83615,  -94367,   75465,   84019,  -94382,   75476,   83804,  -94373,   75518,   82841,  -94334,   74666,   84207,  -94389,   75407
         4,           150,   99840,  -45031,  -53445,   93415,  -96546,    7765,    4315,       0,       0,   83057,  -90693,   72344,   83014,  -90690,   71780,   83372,  -90716,   72773,   83328,  -90715,   72802,   83721,  -90740,   72821,   83513,  -90726,   72862,   82583,  -90662,   71975,   83906,  -90751,   72754
         5,           200,   99717,  -43340,  -54974,   93950,  -95325,    6042,    4315,       0,       0,   82777,  -87117,   69741,   82744,  -87114,   69165,   83074,  -87149,   70187,   83031,  -87147,   70211,   83414,  -87181,   70239,   83211,  -87162,   70280,   82325,  -87074,   69357,   83598,  -87196,   70172
         6,           250,   99557,  -41634,  -56482,   94271,  -94080,    4498,    4315,       0,       0,   82527,  -83624,   67200,   82507,  -83620,   66614,   82805,  -83664,   67664,   82761,  -83661,   67684,   83136,  -83704,   67719,   82938,  -83680,   67759,   82092,  -83570,   66805,   83320,  -83723,   67652
         7,           300,   99362,  -39913,  -57969,   94649,  -92820,    2884,    4315,       0,       0,   82299,  -80213,   64720,   82289,  -80208,   64125,   82558,  -80260,   65201,   82513,  -80256,   65217,   82880,  -80308,   65259,   82686,  -80278,   65299,   81878,  -80148,   64316,   83065,  -80331,   65191
         8,           350,   99131,  -38177,  -59436,   95130,  -91552,    1164,    4315,       0,       0,   82087,  -76880,   62301,   82087,  -76875,   61698,   82328,  -76934,   62798,   82283,  -76930,   62809,   82644,  -76990,   62858,   82452,  -76956,   62898,   81678,  -76806,   61888,   82829,  -77017,   62789
         9,           400,   98866,  -36428,  -60882,   95569,  -90271,    -528,    4315,       0,       0,   81890,  -73626,   59940,   81898,  -73621,   59332,   82114,  -73686,   60452,   82068,  -73682,   60459,   82423,  -73749,   60515,   82234,  -73711,   60554,   81492,  -73542,   59521,   82609,  -73780,   60445
        10,           450,   98566,  -34666,  -62307,   95908,  -88970,   -2146,    4315,       0,       0,   81707,  -70448,   57637,   81723,  -70443,   57023,   81915,  -70514,   58164,   81868,  -70509,   58166,   82217,  -70584,   58228,   82031,  -70542,   58266,   81320,  -70356,   57211,   82404,  -70619,   58157
        11,           500,   98230,  -32892,  -63709,   96234,  -87647,   -3773,    4315,       0,       0,   81539,  -67345,   55388,   81564,  -67341,   54769,   81732,  -67417,   55928,   81684,  -67411,   55927,   82028,  -67493,   55994,   81845,  -67446,   56032,   81164,  -67244,   54956,   82215,  -67531,   55921
        12,           550,   97859,  -31106,  -65088,   96602,  -86308,   -5456,    4315,       0,       0,   81388,  -64316,   53192,   81420,  -64311,   52568,   81566,  -64392,   53745,   81517,  -64385,   53739,   81855,  -64475,   53811,   81675,  -64424,   53850,   81023,  -64206,   52755,   82043,  -64516,   53738
        13,           600,   97454,  -29309,  -66445,   96968,  -84957,   -7149,    4315,       0,       0,   81250,  -61358,   51046,   81289,  -61354,   50420,   81414,  -61438,   51612,   81365,  -61431,   51601,   81697,  -61527,   51678,   81519,  -61472,   51717,   80895,  -61240,   50606,   81886,  -61572,   51604
