         1,             0,   86604,      -8,  -86598,   17896,     617,  -16221,    2511,       0,       0,  -99999,  -99999,  -99999,  -99999,  -99999,  -14224,  -99999,  -99999,  -14224,  -99999,  -99999,  -99999,  -99999,  -99999,  -14224
         2,            50,   85646,    1877,  -87525,   17808,    2811,  -16438,    2511,       0,       0,  -99985,  -97024,   62178,   88096,  -98101,  -14224,   88096,  -97777,  -14224,  -99985,  -97529,   62178,   88096,  -98101,  -14224
         3,           100,   84659,    3761,  -88421,   17706,    5005,  -16644,    2511,       0,       0,  -99675,  -91146,   62178,   88143,  -94350,  -14163,   88143,  -93389,  -14163,  -99675,  -92649,   62178,   88143,  -94350,  -14163
         4,           150,   83641,    5644,  -89286,   17582,    7199,  -16831,    2511,       0,       0,  -99017,  -85414,   61984,   88280,  -90695,  -13909,   88280,  -89110,  -13909,  -99017,  -87889,   61984,   88280,  -90695,  -13909
         5,           200,   82593,    7525,  -90119,   17445,    9392,  -17005,    2511,       0,       0,  -98346,  -79823,   61689,   88444,  -87132,  -13527,   88444,  -84941,  -13527,  -98346,  -83247,   61689,   88444,  -87132,  -13527
         6,           250,   81516,    9403,  -90920,   17303,   11575,  -17173,    2511,       0,       0,  -97688,  -74370,   61499,   88616,  -83661,  -13153,   88616,  -80879,  -13153,  -97688,  -78719,   61499,   88616,  -83661,  -13153
         7,           300,   80409,   11278,  -91689,   17155,   13746,  -17335,    2511,       0,       0,  -97061,  -69051,   61327,   88784,  -80279,  -12780,   88784,  -76921,  -12780,  -97061,  -74303,   61327,   88784,  -80279,  -12780
         8,           350,   79275,   13149,  -92425,   17002,   15905,  -17491,    2511,       0,       0,  -96462,  -63864,   61162,   88949,  -76984,  -12405,   88949,  -73065,  -12405,  -96462,  -69996,   61162,   88949,  -76984,  -12405
         9,           400,   78112,   15015,  -93128,   16844,   18053,  -17640,    2511,       0,       0,  -95891,  -58805,   61003,   89110,  -73773,  -12030,   89110,  -69307,  -12030,  -95891,  -65796,   61003,   89110,  -73773,  -12030
        10,           450,   76921,   16875,  -93798,   16679,   20188,  -17781,    2511,       0,       0,  -95349,  -53871,   60849,   89269,  -70645,  -11656,   89269,  -65647,  -11656,  -95349,  -61699,   60849,   89269,  -70645,  -11656
        11,           500,   75703,   18730,  -94435,   16508,   22310,  -17916,    2511,       0,       0,  -94835,  -49059,   60700,   89425,  -67597,  -11281,   89425,  -62080,  -11281,  -94835,  -57704,   60700,   89425,  -67597,  -11281
        12,           550,   74458,   20578,  -95038,   16330,   24418,  -18043,    2511,       0,       0,  -94348,  -44366,   60555,   89578,  -64628,  -10908,   89578,  -58605,  -10908,  -94348,  -53807,   60555,   89578,  -64628,  -10908
        13,           600,   73187,   22419,  -95608,   16147,   26511,  -18162,    2511,       0,       0,  -93890,  -39788,   60415,   89728,  -61735,  -10536,   89728,  -55219,  -10536,  -93890,  -50006,   60415,   89728,  -61735,  -10536
