Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 1    A I-branch,SBUS B 1    B I-branch,SBUS C 1    C I-branch,FAULTA        I-branch,FAULTB        I-branch,FAULTC        I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   PV003V I-branch,TACS   PV003I I-branch,TACS   PV003W I-branch,TACS   PV004V I-branch,TACS   PV004I I-branch,TACS   PV004W I-branch,TACS   PV005V I-branch,TACS   PV005I I-branch,TACS   PV005W I-branch,TACS   PV006V I-branch,TACS   PV006I I-branch,TACS   PV006W I-branch,TACS   PV007V I-branch,TACS   PV007I I-branch,TACS   PV007W I-branch,TACS   PV008V I-branch,TACS   PV008I I-branch,TACS   PV008W I-branch
1750,79015,13561,-92578,99814,-50398,-45530,-19357,0,0,82325,19737,27393,82475,19722,27099,82333,19470,28134,82238,19590,27854,82643,19077,28142,82435,19351,28120,81964,20330,27090,82935,18811,28055
1800,77846,15426,-93274,99702,-48683,-47115,-19357,0,0,82456,21892,25832,82606,21875,25547,82459,21625,26578,82363,21747,26292,82762,21228,26581,82558,21505,26559,82101,22491,25539,83053,20958,26490
1850,76649,17286,-93936,99561,-46955,-48687,-19357,0,0,82596,23990,24290,82745,23972,24015,82594,23723,25041,82497,23847,24748,82891,23322,25038,82690,23603,25017,82247,24594,24008,83180,23048,24943
1900,75425,19139,-94566,99393,-45216,-50244,-19357,0,0,82744,26032,22768,82893,26012,22502,82738,25765,23522,82640,25892,23224,83030,25362,23514,82832,25645,23493,82401,26642,22497,83315,25084,23415
1950,74174,20986,-95161,99198,-43465,-51787,-19357,0,0,82900,28020,21263,83049,27998,21008,82891,27753,22020,82792,27882,21717,83176,27347,22006,82981,27632,21986,82563,28634,21004,83459,27065,21903
2000,72897,22825,-95723,98976,-41702,-53317,-19357,0,0,83064,29954,19776,83213,29930,19531,83052,29687,20535,82952,29819,20227,83332,29278,20516,83140,29566,20496,82733,30573,19529,83612,28993,20409
2050,71594,24656,-96251,98725,-39929,-54830,-19357,0,0,83236,31835,18305,83384,31810,18071,83220,31569,19066,83119,31703,18753,83495,31158,19040,83306,31448,19021,82910,32459,18071,83773,30870,18930
2100,70266,26478,-96745,98446,-38145,-56327,-19357,0,0,83415,33665,16849,83563,33639,16627,83397,33400,17612,83295,33536,17293,83666,32986,17580,83480,33279,17561,83094,34293,16628,83941,32695,17465
2150,68912,28291,-97204,98138,-36350,-57808,-19357,0,0,83602,35445,15408,83748,35418,15198,83580,35181,16172,83478,35319,15849,83844,34765,16134,83661,35059,16116,83285,36077,15201,84116,34471,16016
2200,67534,30093,-97629,97803,-34546,-59271,-19357,0,0,83794,37176,13982,83940,37147,13783,83771,36912,14745,83667,37052,14418,84030,36495,14702,83850,36791,14684,83483,37811,13788,84299,36198,14579
2250,66132,31886,-98019,97439,-32733,-60718,-19357,0,0,83994,38858,12569,84138,38829,12382,83969,38596,13331,83864,38738,13000,84222,38177,13283,84045,38474,13265,83687,39497,12388,84489,37877,13156
2300,64707,33666,-98374,97047,-30912,-62145,-19357,0,0,84199,40494,11169,84342,40463,10994,84172,40232,11930,84067,40376,11595,84421,39811,11875,84246,40111,11858,83897,41136,11002,84684,39510,11745
2350,63258,35435,-98694,96625,-29081,-63555,-19357,0,0,84410,42083,9781,84552,42051,9619,84382,41822,10541,84276,41968,10202,84625,41401,10480,84454,41701,10464,84112,42728,9629,84886,41096,10347
2400,61787,37191,-98979,96176,-27243,-64945,-19357,0,0,84627,43627,8405,84768,43594,8255,84598,43367,9162,84491,43515,8821,84836,42945,9096,84667,43246,9080,84333,44275,8267,85094,42638,8959
2450,60295,38934,-99229,95697,-25398,-66315,-19357,0,0,84849,45127,7040,84989,45094,6902,84819,44868,7795,84711,45018,7451,85053,44445,7723,84886,44748,7708,84559,45777,6916,85307,44137,7582
2500,58780,40663,-99444,95189,-23545,-67665,-19357,0,0,85076,46584,5685,85214,46550,5561,85045,46326,6437,84937,46478,6090,85274,45902,6360,85110,46206,6345,84790,47237,5576,85526,45592,6216
2550,57245,42378,-99624,94653,-21687,-68994,-19357,0,0,85307,47999,4341,85444,47964,4229,85276,47742,5090,85167,47895,4740,85500,47317,5007,85339,47622,4993,85026,48653,4246,85749,47005,4859
2600,55690,44077,-99768,94087,-19822,-70301,-19357,0,0,85543,49372,3006,85679,49336,2907,85512,49116,3751,85402,49271,3400,85731,48691,3663,85572,48997,3649,85265,50029,2926,85977,48378,3512
2650,54114,45761,-99876,93492,-17952,-71587,-19357,0,0,85783,50705,1681,85917,50669,1594,85751,50450,2422,85641,50607,2068,85967,50025,2328,85810,50331,2315,85509,51363,1615,86209,49710,2174
2700,52520,47429,-99950,92869,-16077,-72851,-19357,0,0,86027,51999,364,86159,51962,290,85995,51744,1101,85884,51903,746,86206,51319,1002,86052,51626,990,85756,52659,313,86445,51004,844
2750,50907,49080,-99987,92216,-14197,-74091,-19357,0,0,86274,53254,-944,86405,53216,-1005,86243,53000,-212,86131,53161,-568,86449,52575,-316,86297,52883,-327,86007,53915,-980,86685,52259,-476
2800,49276,50713,-99989,91535,-12314,-75308,-19357,0,0,86524,54472,-2243,86653,54433,-2292,86493,54219,-1517,86381,54381,-1874,86696,53794,-1626,86546,54102,-1637,86261,55134,-2266,86928,53476,-1790
2850,47627,52329,-99956,90824,-10428,-76501,-19357,0,0,86777,55652,-3535,86905,55614,-3572,86747,55400,-2814,86634,55564,-3172,86945,54976,-2928,86798,55284,-2938,86518,56315,-3543,87175,54657,-3094
2900,45961,53925,-99887,90085,-8539,-77670,-19357,0,0,87033,56797,-4819,87159,56758,-4844,87003,56545,-4104,86890,56711,-4463,87197,56122,-4223,87052,56430,-4232,86777,57461,-4813,87424,55802,-4392
2950,44279,55503,-99782,89317,-6647,-78813,-19357,0,0,87291,57906,-6096,87415,57867,-6109,87262,57656,-5387,87149,57823,-5746,87452,57233,-5511,87309,57541,-5519,87039,58571,-6076,87675,56913,-5682
3000,42581,57061,-99643,88520,-4755,-79932,-19357,0,0,87552,58982,-7366,87674,58942,-7367,87523,58732,-6663,87409,58900,-7022,87709,58309,-6791,87569,58618,-6799,87302,59647,-7332,87929,57989,-6966
3050,40869,58598,-99467,87695,-2861,-81024,-19357,0,0,87814,60023,-8629,87934,59984,-8618,87786,59774,-7932,87672,59944,-8292,87968,59353,-8065,87830,59661,-8072,87568,60689,-8582,88185,59032,-8242
3100,39141,60115,-99257,86841,-966,-82090,-19357,0,0,88077,61033,-9886,88196,60993,-9863,88051,60784,-9196,87936,60955,-9555,88229,60363,-9332,88093,60672,-9339,87835,61699,-9825,88442,60042,-9512
3150,37400,61611,-99011,85958,928,-83129,-19357,0,0,88342,62010,-11136,88459,61970,-11102,88317,61762,-10452,88202,61935,-10811,88491,61342,-10593,88357,61651,-10599,88103,62676,-11061,88701,61021,-10775
3200,35645,63084,-98730,85048,2821,-84141,-19357,0,0,88608,62956,-12379,88723,62916,-12335,88584,62708,-11703,88469,62883,-12060,88755,62290,-11848,88622,62599,-11853,88372,63622,-12292,88960,61969,-12032
3250,33878,64535,-98414,84109,4713,-85126,-19357,0,0,88875,63872,-13616,88988,63832,-13561,88852,63625,-12948,88737,63800,-13304,89019,63208,-13096,88888,63516,-13100,88642,64538,-13517,89221,62887,-13282
3300,32099,65964,-98063,83142,6603,-86082,-19357,0,0,89142,64758,-14848,89254,64718,-14782,89120,64511,-14187,89005,64688,-14541,89283,64096,-14338,89155,64404,-14342,88912,65424,-14735,89482,63775,-14527
3350,30308,67368,-97677,82148,8491,-87009,-19357,0,0,89409,65615,-16073,89519,65576,-15997,89389,65369,-15420,89274,65547,-15773,89549,64955,-15575,89422,65262,-15577,89183,66281,-15949,89744,64634,-15765
3400,28507,68749,-97256,81126,10375,-87908,-19357,0,0,89676,66445,-17293,89785,66405,-17207,89658,66199,-16647,89543,66378,-16998,89814,65786,-16805,89689,66093,-16807,89453,67110,-17156,90006,65466,-16998
3450,26695,70106,-96801,80077,12255,-88777,-19357,0,0,89944,67246,-18507,90050,67207,-18412,89926,67001,-17869,89811,67181,-18218,90079,66590,-18030,89956,66896,-18031,89724,67911,-18359,90267,66270,-18224
3500,24874,71437,-96311,79001,14131,-89616,-19357,0,0,90210,68022,-19715,90315,67983,-19611,90195,67777,-19085,90080,67958,-19432,90344,67367,-19249,90223,67673,-19250,89994,68686,-19556,90529,67048,-19445
3550,23044,72743,-95787,77897,16002,-90425,-19357,0,0,90476,68771,-20917,90580,68732,-20804,90462,68526,-20295,90347,68708,-20640,90608,68118,-20462,90489,68423,-20462,90263,69434,-20747,90789,67800,-20660
3600,21206,74023,-95230,76768,17868,-91204,-19357,0,0,90742,69495,-22114,90843,69456,-21993,90729,69250,-21500,90614,69433,-21842,90871,68844,-21670,90754,69149,-21669,90531,70157,-21933,91049,68526,-21869
3650,19361,75277,-94638,75612,19727,-91952,-19357,0,0,91006,70194,-23306,91105,70156,-23176,90994,69950,-22700,90880,70134,-23039,91133,69545,-22872,91018,69849,-22870,90798,70856,-23114,91308,69228,-23072
3700,17508,76505,-94013,74430,21579,-92668,-19357,0,0,91268,70869,-24491,91366,70832,-24354,91258,70625,-23894,91145,70810,-24230,91394,70222,-24068,91281,70526,-24066,91064,71530,-24290,91565,69906,-24270
3750,15649,77705,-93354,73222,23423,-93353,-19357,0,0,91530,71521,-25672,91626,71484,-25526,91521,71277,-25082,91408,71463,-25415,91654,70876,-25259,91543,71179,-25255,91329,72181,-25460,91821,70561,-25461
3800,13785,78877,-92662,71989,25259,-94006,-19357,0,0,91789,72150,-26846,91883,72113,-26694,91782,71906,-26265,91669,72093,-26595,91911,71507,-26443,91802,71809,-26439,91591,72809,-26626,92075,71194,-26647
3850,11916,80022,-91937,70731,27087,-94626,-19357,0,0,92047,72757,-28015,92139,72721,-27856,92041,72513,-27443,91929,72701,-27768,92167,72116,-27623,92060,72417,-27618,91852,73414,-27786,92328,71804,-27827
3900,10043,81138,-91180,69448,28904,-95214,-19357,0,0,92302,73342,-29178,92393,73307,-29013,92298,73099,-28614,92187,73287,-28936,92421,72704,-28796,92316,73004,-28790,92111,73999,-28940,92578,72393,-29002
3950,8166,82225,-90390,68140,30712,-95769,-19357,0,0,92555,73907,-30336,92644,73873,-30164,92553,73664,-29780,92442,73853,-30098,92673,73271,-29963,92569,73570,-29957,92367,74562,-30090,92826,72961,-30169
4000,6286,83283,-89568,66809,32509,-96291,-19357,0,0,92806,74452,-31488,92893,74418,-31310,92805,74208,-30940,92695,74398,-31255,92922,73817,-31125,92820,74116,-31117,92621,75105,-31233,93072,73509,-31332
4050,4404,84311,-88714,65455,34294,-96780,-19357,0,0,93054,74976,-32634,93140,74943,-32450,93054,74733,-32095,92945,74923,-32405,93168,74344,-32280,93068,74641,-32272,92872,75628,-32372,93315,74037,-32488
4100,2520,85309,-87829,64077,36068,-97235,-19357,0,0,93299,75482,-33773,93383,75449,-33585,93301,75238,-33243,93192,75429,-33549,93412,74852,-33430,93314,75148,-33421,93121,76132,-33505,93555,74546,-33638
4150,636,86277,-86912,62676,37829,-97656,-19357,0,0,93541,75969,-34908,93624,75937,-34715,93544,75725,-34386,93437,75916,-34687,93653,75341,-34573,93556,75636,-34563,93366,76618,-34632,93793,75037,-34781
4200,-1249,87215,-85965,61253,39576,-98043,-19357,0,0,93781,76438,-36036,93861,76407,-35839,93785,76194,-35522,93679,76386,-35819,93891,75812,-35710,93796,76106,-35700,93608,77085,-35754,94027,75510,-35919
4250,-3134,88121,-84987,59808,41309,-98395,-19357,0,0,94017,76889,-37157,94096,76859,-36957,94022,76645,-36653,93917,76837,-36944,94125,76266,-36841,94032,76559,-36829,93848,77535,-36870,94258,75965,-37050
4300,-5017,88996,-83979,58342,43028,-98714,-19357,0,0,94249,77324,-38273,94326,77295,-38068,94256,77080,-37777,94152,77272,-38064,94356,76702,-37965,94265,76994,-37953,94083,77967,-37980,94485,76404,-38174
4350,-6898,89840,-82941,56854,44732,-98997,-19357,0,0,94478,77742,-39382,94554,77714,-39174,94486,77498,-38895,94383,77691,-39177,94583,77123,-39083,94494,77414,-39070,94315,78384,-39084,94710,76826,-39292
4400,-8777,90651,-81874,55346,46420,-99246,-19357,0,0,94703,78144,-40485,94777,78117,-40274,94713,77900,-40006,94611,78093,-40283,94807,77527,-40194,94720,77817,-40181,94544,78784,-40182,94930,77232,-40403
4450,-10653,91431,-80777,53819,48091,-99459,-19357,0,0,94925,78531,-41581,94997,78504,-41368,94935,78286,-41110,94835,78480,-41382,95027,77916,-41299,94941,78205,-41284,94769,79169,-41273,95147,77623,-41507
4500,-12525,92178,-79652,52271,49745,-99638,-19357,0,0,95142,78903,-42671,95213,78877,-42455,95154,78658,-42208,95055,78852,-42475,95243,78290,-42396,95159,78577,-42381,94990,79539,-42359,95359,77999,-42604
4550,-14393,92892,-78498,50705,51382,-99781,-19357,0,0,95356,79260,-43753,95425,79235,-43536,95368,79015,-43299,95271,79209,-43560,95455,78650,-43487,95373,78936,-43471,95206,79894,-43438,95568,78360,-43695
4600,-16255,93573,-77317,49120,53000,-99889,-19357,0,0,95565,79604,-44829,95633,79580,-44610,95579,79358,-44383,95482,79552,-44639,95663,78995,-44570,95583,79280,-44554,95419,80235,-44510,95773,78708,-44778
4650,-18112,94221,-76108,47517,54600,-99961,-19357,0,0,95771,79934,-45898,95836,79911,-45678,95785,79688,-45460,95690,79882,-45710,95867,79327,-45646,95788,79611,-45629,95628,80563,-45576,95973,79042,-45854
4700,-19962,94835,-74872,45897,56180,-99998,-19357,0,0,95972,80251,-46960,96036,80228,-46738,95987,80005,-46530,95893,80198,-46775,96066,79646,-46715,95989,79928,-46697,95832,80877,-46635,96169,79363,-46922
4750,-21806,95416,-73610,44260,57740,-99999,-19357,0,0,96168,80555,-48014,96230,80534,-47792,96184,80308,-47592,96092,80502,-47831,96261,79952,-47776,96186,80233,-47758,96032,81179,-47686,96361,79671,-47982
4800,-23641,95963,-72321,42607,59279,-99965,-19357,0,0,96360,80847,-49061,96421,80826,-48838,96377,80600,-48647,96287,80794,-48881,96451,80246,-48830,96378,80526,-48811,96227,81469,-48731,96548,79968,-49035
4850,-25468,96476,-71007,40938,60797,-99895,-19357,0,0,96547,81127,-50100,96606,81108,-49877,96565,80880,-49694,96476,81073,-49922,96637,80529,-49876,96565,80807,-49857,96418,81747,-49769,96730,80252,-50080
4900,-27286,96954,-69667,39254,62294,-99789,-19357,0,0,96730,81396,-51131,96788,81377,-50909,96748,81148,-50734,96662,81342,-50956,96818,80800,-50915,96748,81076,-50894,96604,82013,-50799,96908,80525,-51118
4950,-29094,97398,-68303,37555,63768,-99648,-19357,0,0,96908,81653,-52155,96964,81636,-51933,96927,81406,-51765,96842,81599,-51982,96994,81060,-51945,96926,81335,-51923,96785,82268,-51822,97081,80788,-52147
5000,-30892,97807,-66914,35842,65219,-99471,-19357,0,0,97081,81900,-53171,97136,81885,-52950,97100,81653,-52789,97018,81846,-52999,97165,81309,-52967,97100,81583,-52945,96962,82513,-52836,97250,81039,-53168
5050,-32679,98182,-65502,34116,66647,-99258,-19357,0,0,97250,82137,-54178,97302,82123,-53958,97269,81890,-53804,97188,82082,-54009,97332,81548,-53980,97268,81821,-53958,97134,82748,-53844,97413,81281,-54180
5100,-34455,98522,-64066,32377,68051,-99010,-19357,0,0,97413,82365,-55178,97464,82351,-54959,97433,82116,-54811,97354,82308,-55010,97494,81778,-54985,97432,82049,-54962,97300,82972,-54843,97572,81512,-55184
5150,-36218,98827,-62608,30626,69430,-98727,-19357,0,0,97572,82582,-56169,97621,82570,-55951,97592,82334,-55809,97515,82525,-56003,97650,81997,-55982,97590,82267,-55958,97462,83187,-55834,97726,81734,-56179
5200,-37968,99096,-61127,28864,70785,-98407,-19357,0,0,97726,82791,-57151,97773,82779,-56935,97746,82542,-56799,97671,82733,-56987,97802,82208,-56970,97744,82476,-56946,97619,83393,-56817,97875,81948,-57166
5250,-39705,99331,-59625,27090,72114,-98053,-19357,0,0,97874,82991,-58125,97920,82980,-57911,97895,82742,-57780,97822,82932,-57962,97949,82410,-57949,97892,82677,-57924,97771,83591,-57791,98018,82152,-58143
5300,-41428,99530,-58101,25307,73417,-97663,-19357,0,0,98018,83182,-59090,98062,83173,-58878,98038,82933,-58752,97968,83123,-58928,98090,82604,-58919,98035,82869,-58894,97918,83779,-58757,98157,82348,-59112
5350,-43136,99694,-56557,23513,74693,-97238,-19357,0,0,98156,83366,-60045,98199,83357,-59836,98177,83116,-59715,98108,83306,-59886,98227,82789,-59880,98174,83053,-59854,98060,83960,-59714,98291,82536,-60071
5400,-44828,99822,-54992,21711,75943,-96778,-19357,0,0,98290,83541,-60992,98331,83534,-60785,98310,83291,-60669,98244,83480,-60834,98358,82967,-60832,98307,83229,-60805,98197,84133,-60662,98419,82716,-61021
5450,-46505,99915,-53409,19900,77165,-96283,-19357,0,0,98418,83709,-61930,98458,83703,-61726,98438,83459,-61614,98374,83648,-61773,98484,83137,-61774,98435,83398,-61747,98329,84298,-61602,98542,82889,-61962
5500,-48165,99972,-51806,18082,78360,-95754,-19357,0,0,98541,83870,-62858,98579,83866,-62657,98561,83620,-62549,98500,83808,-62702,98605,83301,-62707,98558,83560,-62679,98455,84457,-62532,98661,83054,-62893
5550,-49808,99994,-50185,16256,79526,-95190,-19357,0,0,98659,84024,-63776,98696,84021,-63579,98679,83774,-63474,98620,83961,-63622,98721,83457,-63630,98676,83715,-63602,98577,84608,-63453,98774,83213,-63814
5600,-51434,99980,-48546,14425,80663,-94592,-19357,0,0,98772,84172,-64685,98807,84170,-64491,98792,83922,-64390,98735,84108,-64532,98832,83607,-64543,98788,83863,-64515,98693,84753,-64364,98882,83366,-64726
5650,-53041,99931,-46889,12587,81772,-93959,-19357,0,0,98880,84314,-65585,98913,84312,-65394,98899,84063,-65296,98844,84248,-65433,98937,83751,-65447,98896,84005,-65418,98804,84892,-65266,98985,83512,-65627
5700,-54629,99847,-45216,10744,82850,-93293,-19357,0,0,98982,84449,-66474,99014,84449,-66287,99002,84198,-66192,98949,84382,-66323,99037,83888,-66340,98998,84141,-66311,98910,85024,-66158,99082,83652,-66519
5750,-56198,99726,-43527,8897,83899,-92593,-19357,0,0,99080,84579,-67353,99110,84580,-67170,99099,84328,-67078,99049,84511,-67204,99133,84020,-67224,99095,84271,-67194,99011,85151,-67041,99175,83786,-67400
5800,-57747,99571,-41823,7047,84918,-91860,-19357,0,0,99172,84703,-68223,99201,84706,-68043,99191,84452,-67954,99143,84634,-68074,99223,84147,-68097,99187,84396,-68067,99107,85273,-67914,99263,83915,-68271
5850,-59275,99380,-40103,5193,85906,-91094,-19357,0,0,99260,84822,-69081,99287,84826,-68906,99277,84571,-68819,99232,84752,-68934,99308,84268,-68959,99274,84516,-68929,99198,85389,-68776,99345,84039,-69131
5900,-60783,99154,-38370,3337,86862,-90295,-19357,0,0,99342,84936,-69930,99367,84941,-69758,99359,84685,-69674,99316,84866,-69783,99387,84385,-69811,99355,84631,-69781,99283,85500,-69628,99422,84158,-69981
