 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390274e+003,-1.725063e+003,-1.666296e+003, 0.000000e+000, 3.164923e+002,-8.365765e+001,-1.465264e+002
 5.000000e-005, 3.390502e+003,-1.669571e+003,-1.721788e+003, 3.684206e-007, 3.168652e+002,-7.992886e+001,-1.506136e+002
 1.000000e-004, 3.424193e+003,-1.642979e+003,-1.786444e+003, 0.000000e+000, 3.147934e+002,-7.418748e+001,-1.539897e+002
 1.500000e-004, 3.445877e+003,-1.613605e+003,-1.848962e+003, 0.000000e+000, 3.086743e+002,-6.460196e+001,-1.560981e+002
 2.000000e-004, 3.441355e+003,-1.556524e+003,-1.904644e+003, 0.000000e+000, 3.009221e+002,-5.315408e+001,-1.574564e+002
 2.500000e-004, 3.442702e+003,-1.505496e+003,-1.959873e+003, 0.000000e+000, 2.927449e+002,-4.123141e+001,-1.584656e+002
 3.000000e-004, 3.436661e+003,-1.447976e+003,-2.012336e+003, 0.000000e+000, 2.840839e+002,-2.879520e+001,-1.592501e+002
 3.500000e-004, 3.436088e+003,-1.395375e+003,-2.066181e+003, 0.000000e+000, 2.749074e+002,-1.588575e+001,-1.598079e+002
 4.000000e-004, 3.430948e+003,-1.339832e+003,-2.117946e+003, 0.000000e+000, 2.649944e+002,-2.307242e+000,-1.600885e+002
 4.500000e-004, 3.427591e+003,-1.285538e+003,-2.170706e+003, 0.000000e+000, 2.543722e+002, 1.188610e+001,-1.600651e+002
 5.000000e-004, 3.421779e+003,-1.230702e+003,-2.221942e+003, 0.000000e+000, 2.429269e+002, 2.679865e+001,-1.596712e+002
 5.500000e-004, 3.415183e+003,-1.174421e+003,-2.273366e+003, 0.000000e+000, 2.307176e+002, 4.235061e+001,-1.588920e+002
 6.000000e-004, 3.407254e+003,-1.119144e+003,-2.323897e+003, 0.000000e+000, 2.177286e+002, 5.856346e+001,-1.576684e+002
