 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390262e+003,-1.725065e+003,-1.666298e+003, 0.000000e+000, 3.167062e+002,-8.364616e+001,-1.465133e+002
 5.000000e-005, 3.390491e+003,-1.669573e+003,-1.721791e+003, 3.684206e-007, 3.170803e+002,-7.991712e+001,-1.506002e+002
 1.000000e-004, 3.424335e+003,-1.643002e+003,-1.786447e+003, 0.000000e+000, 3.149993e+002,-7.417406e+001,-1.539761e+002
 1.500000e-004, 3.445948e+003,-1.613602e+003,-1.848954e+003, 0.000000e+000, 3.088656e+002,-6.458721e+001,-1.560848e+002
 2.000000e-004, 3.441326e+003,-1.556523e+003,-1.904645e+003, 0.000000e+000, 3.011102e+002,-5.313964e+001,-1.574436e+002
 2.500000e-004, 3.442792e+003,-1.505507e+003,-1.959872e+003, 0.000000e+000, 2.929288e+002,-4.121631e+001,-1.584529e+002
 3.000000e-004, 3.436620e+003,-1.447967e+003,-2.012339e+003, 0.000000e+000, 2.842643e+002,-2.877998e+001,-1.592373e+002
 3.500000e-004, 3.436163e+003,-1.395400e+003,-2.066189e+003, 0.000000e+000, 2.750852e+002,-1.586948e+001,-1.597943e+002
 4.000000e-004, 3.430966e+003,-1.339817e+003,-2.117942e+003, 0.000000e+000, 2.651657e+002,-2.290338e+000,-1.600746e+002
 4.500000e-004, 3.427605e+003,-1.285562e+003,-2.170720e+003, 0.000000e+000, 2.545412e+002, 1.190354e+001,-1.600505e+002
 5.000000e-004, 3.421856e+003,-1.230694e+003,-2.221935e+003, 0.000000e+000, 2.430895e+002, 2.681712e+001,-1.596560e+002
 5.500000e-004, 3.415146e+003,-1.174423e+003,-2.273377e+003, 0.000000e+000, 2.308773e+002, 4.236866e+001,-1.588766e+002
 6.000000e-004, 3.407342e+003,-1.119158e+003,-2.323897e+003, 0.000000e+000, 2.178846e+002, 5.858253e+001,-1.576523e+002
