 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390274e+003,-1.725063e+003,-1.666296e+003, 0.000000e+000, 3.164909e+002,-8.365814e+001,-1.465266e+002
 5.000000e-005, 3.390502e+003,-1.669571e+003,-1.721788e+003, 3.684206e-007, 3.168638e+002,-7.992935e+001,-1.506137e+002
 1.000000e-004, 3.424198e+003,-1.642978e+003,-1.786444e+003, 0.000000e+000, 3.147916e+002,-7.418803e+001,-1.539899e+002
 1.500000e-004, 3.445867e+003,-1.613605e+003,-1.848961e+003, 0.000000e+000, 3.086729e+002,-6.460254e+001,-1.560983e+002
 2.000000e-004, 3.441367e+003,-1.556526e+003,-1.904645e+003, 0.000000e+000, 3.009206e+002,-5.315456e+001,-1.574566e+002
 2.500000e-004, 3.442694e+003,-1.505494e+003,-1.959872e+003, 0.000000e+000, 2.927433e+002,-4.123196e+001,-1.584658e+002
 3.000000e-004, 3.436663e+003,-1.447979e+003,-2.012337e+003, 0.000000e+000, 2.840827e+002,-2.879569e+001,-1.592503e+002
 3.500000e-004, 3.436095e+003,-1.395371e+003,-2.066180e+003, 0.000000e+000, 2.749056e+002,-1.588627e+001,-1.598081e+002
 4.000000e-004, 3.430933e+003,-1.339835e+003,-2.117947e+003, 0.000000e+000, 2.649931e+002,-2.307803e+000,-1.600887e+002
 4.500000e-004, 3.427613e+003,-1.285537e+003,-2.170704e+003, 0.000000e+000, 2.543705e+002, 1.188565e+001,-1.600653e+002
 5.000000e-004, 3.421753e+003,-1.230700e+003,-2.221943e+003, 0.000000e+000, 2.429254e+002, 2.679801e+001,-1.596714e+002
 5.500000e-004, 3.415207e+003,-1.174426e+003,-2.273367e+003, 0.000000e+000, 2.307162e+002, 4.235020e+001,-1.588921e+002
 6.000000e-004, 3.407236e+003,-1.119136e+003,-2.323895e+003, 0.000000e+000, 2.177267e+002, 5.856282e+001,-1.576686e+002
