 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390266e+003,-1.725064e+003,-1.666297e+003, 0.000000e+000, 3.166678e+002,-8.365507e+001,-1.465242e+002
 5.000000e-005, 3.390495e+003,-1.669572e+003,-1.721789e+003, 3.684206e-007, 3.170414e+002,-7.992616e+001,-1.506112e+002
 1.000000e-004, 3.424245e+003,-1.642987e+003,-1.786439e+003, 0.000000e+000, 3.149663e+002,-7.418420e+001,-1.539876e+002
 1.500000e-004, 3.445886e+003,-1.613600e+003,-1.848959e+003, 0.000000e+000, 3.088429e+002,-6.459845e+001,-1.560965e+002
 2.000000e-004, 3.441322e+003,-1.556526e+003,-1.904648e+003, 0.000000e+000, 3.010919e+002,-5.315078e+001,-1.574547e+002
 2.500000e-004, 3.442737e+003,-1.505498e+003,-1.959869e+003, 0.000000e+000, 2.929145e+002,-4.122788e+001,-1.584640e+002
 3.000000e-004, 3.436624e+003,-1.447970e+003,-2.012340e+003, 0.000000e+000, 2.842535e+002,-2.879193e+001,-1.592485e+002
 3.500000e-004, 3.436106e+003,-1.395384e+003,-2.066180e+003, 0.000000e+000, 2.750781e+002,-1.588221e+001,-1.598061e+002
 4.000000e-004, 3.430944e+003,-1.339820e+003,-2.117944e+003, 0.000000e+000, 2.651638e+002,-2.303902e+000,-1.600869e+002
 4.500000e-004, 3.427568e+003,-1.285550e+003,-2.170710e+003, 0.000000e+000, 2.545433e+002, 1.188939e+001,-1.600634e+002
 5.000000e-004, 3.421811e+003,-1.230692e+003,-2.221935e+003, 0.000000e+000, 2.430971e+002, 2.680207e+001,-1.596695e+002
 5.500000e-004, 3.415133e+003,-1.174423e+003,-2.273372e+003, 0.000000e+000, 2.308888e+002, 4.235348e+001,-1.588904e+002
 6.000000e-004, 3.407292e+003,-1.119149e+003,-2.323894e+003, 0.000000e+000, 2.179003e+002, 5.856675e+001,-1.576667e+002
