 Time         , Voltage      , Voltage      , Voltage      , Current      , Current      , Current      , Current      
 Second       , SBUS A       , SBUS B       , SBUS C       , HXX004       , SBUS A       , SBUS B       , SBUS C       
              ,              ,              ,              , HXX010       , 25   A       , 25   B       , 25   C       
 0.000000e+000, 3.390286e+003,-1.725060e+003,-1.666293e+003, 0.000000e+000, 3.164619e+002,-8.367357e+001,-1.465412e+002
 5.000000e-005, 3.390515e+003,-1.669568e+003,-1.721786e+003, 3.684206e-007, 3.168332e+002,-7.994511e+001,-1.506287e+002
 1.000000e-004, 3.424196e+003,-1.642982e+003,-1.786427e+003, 0.000000e+000, 3.147603e+002,-7.420367e+001,-1.540061e+002
 1.500000e-004, 3.445874e+003,-1.613597e+003,-1.848956e+003, 0.000000e+000, 3.086413e+002,-6.461845e+001,-1.561160e+002
 2.000000e-004, 3.441339e+003,-1.556536e+003,-1.904656e+003, 0.000000e+000, 3.008904e+002,-5.317034e+001,-1.574739e+002
 2.500000e-004, 3.442774e+003,-1.505502e+003,-1.959869e+003, 0.000000e+000, 2.927096e+002,-4.124648e+001,-1.584826e+002
 3.000000e-004, 3.436664e+003,-1.447971e+003,-2.012343e+003, 0.000000e+000, 2.840437e+002,-2.881014e+001,-1.592669e+002
 3.500000e-004, 3.436138e+003,-1.395395e+003,-2.066181e+003, 0.000000e+000, 2.748637e+002,-1.589963e+001,-1.598241e+002
 4.000000e-004, 3.431002e+003,-1.339817e+003,-2.117944e+003, 0.000000e+000, 2.649437e+002,-2.320775e+000,-1.601048e+002
 4.500000e-004, 3.427585e+003,-1.285564e+003,-2.170717e+003, 0.000000e+000, 2.543184e+002, 1.187326e+001,-1.600807e+002
 5.000000e-004, 3.421887e+003,-1.230694e+003,-2.221937e+003, 0.000000e+000, 2.428663e+002, 2.678697e+001,-1.596864e+002
 5.500000e-004, 3.415146e+003,-1.174431e+003,-2.273380e+003, 0.000000e+000, 2.306523e+002, 4.233904e+001,-1.589067e+002
 6.000000e-004, 3.407375e+003,-1.119161e+003,-2.323900e+003, 0.000000e+000, 2.176577e+002, 5.855364e+001,-1.576819e+002
